customer_id,age,gender,location,incomelevel,signupdate,total_spent,avg_spent,num_transactions,max_transaction,min_transaction,engagement_score,transactiondate,interactiondate,transactionid,interactionid,productcategory,paymentmethod,platform,interactiontype,sentiment,ishighspender,amount
a3bb452e-6a1c-41ee-a2c1-0c3556751726,18.0,Male,East Nathanburgh,High,2024-01-16,911.96,303.9866666666667,3,482.63,140.49,1,2023-07-16,2024-01-17,1d6ef403-bccc-4825-a3c1-7bc114f45b92,7f8b96e3-3da9-4722-bfca-3cb0530a707d,Health & Beauty,Credit Card,Facebook,Like,Positive,0.0,140.49
a3bb452e-6a1c-41ee-a2c1-0c3556751726,18.0,Male,East Nathanburgh,High,2024-01-16,911.96,303.9866666666667,3,482.63,140.49,1,2024-05-02,2024-01-17,73f0a1d1-b2f2-48b7-9365-63d4588171f4,7f8b96e3-3da9-4722-bfca-3cb0530a707d,Automotive,PayPal,Facebook,Like,Positive,0.0,482.63
a3bb452e-6a1c-41ee-a2c1-0c3556751726,18.0,Male,East Nathanburgh,High,2024-01-16,911.96,303.9866666666667,3,482.63,140.49,1,2022-10-27,2024-01-17,1b84844a-ff73-4875-a6d3-ed513d503a4a,7f8b96e3-3da9-4722-bfca-3cb0530a707d,Health & Beauty,PayPal,Facebook,Like,Positive,0.0,288.84
e29c9045-3b53-479e-b8f7-4e9da6afc6a2,53.0,Male,South Jamesburgh,High,2019-09-25,614.46,614.46,1,614.46,614.46,3,2024-05-07,2023-09-12,309a93b5-8e32-45ae-93f3-a3e5e744474d,4c88d035-61cb-4c67-bbdc-9ca0fe9d0d4b,Automotive,Debit Card,Facebook,Share,Negative,0.0,614.46
e29c9045-3b53-479e-b8f7-4e9da6afc6a2,53.0,Male,South Jamesburgh,High,2019-09-25,614.46,614.46,1,614.46,614.46,3,2024-05-07,2023-11-19,309a93b5-8e32-45ae-93f3-a3e5e744474d,553c39fb-1157-420e-a1c6-52e517f5043a,Automotive,Debit Card,Twitter,Like,Neutral,0.0,614.46
e29c9045-3b53-479e-b8f7-4e9da6afc6a2,53.0,Male,South Jamesburgh,High,2019-09-25,614.46,614.46,1,614.46,614.46,3,2024-05-07,2023-11-16,309a93b5-8e32-45ae-93f3-a3e5e744474d,35367ad0-0a44-4fee-b3bc-11d066e28957,Automotive,Debit Card,Instagram,Share,Negative,0.0,614.46
3e3228a0-0d67-4e2a-aa10-7e68395e7fab,18.0,Male,Port Eric,Medium,2020-11-27,1473.835,736.9175,2,977.21,496.625,1,2023-04-07,2023-12-06,ae261021-a20d-4944-b77c-d0fd038b2ece,459a18ec-238c-4907-b971-fbee0cc2556d,Health & Beauty,Debit Card,Instagram,Like,Neutral,1.0,977.21
3e3228a0-0d67-4e2a-aa10-7e68395e7fab,18.0,Male,Port Eric,Medium,2020-11-27,1473.835,736.9175,2,977.21,496.625,1,2024-02-11,2023-12-06,6c91c6c8-f897-4522-885b-49ff5581b7c6,459a18ec-238c-4907-b971-fbee0cc2556d,Clothing,Debit Card,Instagram,Like,Neutral,1.0,496.625
ac6386cf-3044-4ec4-bc57-793052872002,20.0,Male,Port Jessicahaven,High,2021-11-11,891.09,891.09,1,891.09,891.09,1,2023-06-30,2024-04-01,143895c4-edd3-4566-8cfb-f356e28ba83a,0aa9b282-491c-4ef3-a24a-bda0b5c3572c,Electronics,Debit Card,Facebook,Share,Negative,0.0,891.09
36ad6220-666d-4a38-8fe6-96956bf3b36e,49.0,Female,Jonathanhaven,Unknown,2021-09-10,129.81,129.81,1,129.81,129.81,2,2023-02-20,2023-11-27,1ac8259a-4170-4773-a3a3-17b271f32578,c5400dec-05d7-447e-ae4d-8b90d40b957c,Clothing,Credit Card,Instagram,Like,Neutral,0.0,129.81
36ad6220-666d-4a38-8fe6-96956bf3b36e,49.0,Female,Jonathanhaven,Unknown,2021-09-10,129.81,129.81,1,129.81,129.81,2,2023-02-20,2024-06-08,1ac8259a-4170-4773-a3a3-17b271f32578,9eaf1978-14b1-4382-b3f5-a5bb500949d4,Clothing,Credit Card,Facebook,Like,Negative,0.0,129.81
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2023-06-11,2024-06-01,6cfe5871-8524-4d81-abaa-a54fdd3c873d,79fb3f40-e027-43be-97b4-aca32e27b7c4,Automotive,PayPal,Twitter,Share,Neutral,0.0,-100.0
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2023-06-11,2023-10-03,6cfe5871-8524-4d81-abaa-a54fdd3c873d,f2e20e37-3cfc-4dd3-8320-f568e4835f1d,Automotive,PayPal,Facebook,Share,Negative,0.0,-100.0
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2023-06-11,2024-05-22,6cfe5871-8524-4d81-abaa-a54fdd3c873d,fc1c707f-44bb-43df-b184-6411525332df,Automotive,PayPal,Instagram,Share,Negative,0.0,-100.0
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,,2024-06-01,0dc30dbb-8109-4fa8-a7e0-f7ae108075e7,79fb3f40-e027-43be-97b4-aca32e27b7c4,Health & Beauty,Bank Transfer,Twitter,Share,Neutral,0.0,237.09
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,,2023-10-03,0dc30dbb-8109-4fa8-a7e0-f7ae108075e7,f2e20e37-3cfc-4dd3-8320-f568e4835f1d,Health & Beauty,Bank Transfer,Facebook,Share,Negative,0.0,237.09
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,,2024-05-22,0dc30dbb-8109-4fa8-a7e0-f7ae108075e7,fc1c707f-44bb-43df-b184-6411525332df,Health & Beauty,Bank Transfer,Instagram,Share,Negative,0.0,237.09
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2022-09-06,2024-06-01,1286a4e2-68bf-4ca0-8c7b-facd2338fc85,79fb3f40-e027-43be-97b4-aca32e27b7c4,Home & Garden,PayPal,Twitter,Share,Neutral,0.0,36.05
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2022-09-06,2023-10-03,1286a4e2-68bf-4ca0-8c7b-facd2338fc85,f2e20e37-3cfc-4dd3-8320-f568e4835f1d,Home & Garden,PayPal,Facebook,Share,Negative,0.0,36.05
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,55.0,Male,New Anthonyland,High,,173.14,57.71333333333333,3,237.09,-100.0,3,2022-09-06,2024-05-22,1286a4e2-68bf-4ca0-8c7b-facd2338fc85,fc1c707f-44bb-43df-b184-6411525332df,Home & Garden,PayPal,Instagram,Share,Negative,0.0,36.05
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2023-04-29,2023-09-08,540f24ee-870b-42d6-95d9-b9c485c6ab38,03caf7ea-92e7-4280-9dd5-fa1caebf043d,Electronics,Credit Card,Facebook,Share,Neutral,1.0,496.625
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2023-04-29,2023-08-13,540f24ee-870b-42d6-95d9-b9c485c6ab38,afe55f17-b249-4212-8a25-d0524d5afa4a,Electronics,Credit Card,Instagram,Comment,Neutral,1.0,496.625
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2023-01-14,2023-09-08,30580f34-64d6-473b-8a47-63a26c76716f,03caf7ea-92e7-4280-9dd5-fa1caebf043d,Electronics,Debit Card,Facebook,Share,Neutral,1.0,496.625
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2023-01-14,2023-08-13,30580f34-64d6-473b-8a47-63a26c76716f,afe55f17-b249-4212-8a25-d0524d5afa4a,Electronics,Debit Card,Instagram,Comment,Neutral,1.0,496.625
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2022-07-15,2023-09-08,943d33c6-3604-40f0-b354-698dffd0e549,03caf7ea-92e7-4280-9dd5-fa1caebf043d,Health & Beauty,PayPal,Facebook,Share,Neutral,1.0,221.83
c39b1fb1-7f69-4631-9279-b8051420c444,57.0,Male,West Christopher,Low,2021-06-14,1215.08,405.02666666666664,3,496.625,221.83,2,2022-07-15,2023-08-13,943d33c6-3604-40f0-b354-698dffd0e549,afe55f17-b249-4212-8a25-d0524d5afa4a,Health & Beauty,PayPal,Instagram,Comment,Neutral,1.0,221.83
61c1b039-2d8b-4b9c-871c-9de253ea9edb,29.0,Male,Kendrachester,Low,2023-10-13,249.49,249.49,1,249.49,249.49,1,2024-02-18,2023-10-25,5957f66b-ec48-4d11-ae76-9bc4280c9a00,364b0b13-8d8a-4703-b1d0-aea2ce10f6b2,Clothing,Debit Card,Twitter,Like,Negative,0.0,249.49
a2f70070-c1b3-4802-a195-3de5441635ae,34.0,Male,Jeremyville,Medium,2022-06-06,117.03,117.03,1,117.03,117.03,1,2023-01-04,,a7da984d-b9e7-4128-bf7a-3e773c6cea66,1b093a0e-b834-4360-a31d-ec4705ac0aec,Automotive,Bank Transfer,Facebook,Like,Negative,0.0,117.03
1b29367c-428f-41aa-9402-760cd7c74306,45.0,Female,Randallview,High,2023-03-13,496.625,496.625,1,496.625,496.625,1,2024-02-17,2024-04-25,462d0d66-0af1-41c5-a0cf-2ee365854273,f3e0b386-95e7-4c97-9538-50c9259514ac,Home & Garden,PayPal,Instagram,Like,Neutral,0.0,496.625
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-08-04,2023-07-16,a8ff8b06-4b62-4b79-820f-82bf30765c81,67a152b4-7476-42d8-8044-18414b7cedc4,Unknown,Credit Card,Twitter,Like,Neutral,1.0,913.75
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-08-04,2023-07-05,a8ff8b06-4b62-4b79-820f-82bf30765c81,3998ecc7-e4ee-4f38-a017-8162e0b7576e,Unknown,Credit Card,Facebook,Share,Positive,1.0,913.75
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-08-04,2024-06-28,a8ff8b06-4b62-4b79-820f-82bf30765c81,cce772ef-d348-45d9-86de-7539b004d466,Unknown,Credit Card,Facebook,Share,Neutral,1.0,913.75
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-05-22,2023-07-16,82770929-7072-4e16-9e50-9f797cb4bfe5,67a152b4-7476-42d8-8044-18414b7cedc4,Automotive,PayPal,Twitter,Like,Neutral,1.0,527.34
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-05-22,2023-07-05,82770929-7072-4e16-9e50-9f797cb4bfe5,3998ecc7-e4ee-4f38-a017-8162e0b7576e,Automotive,PayPal,Facebook,Share,Positive,1.0,527.34
d1c847af-df39-48d3-ad49-9cb659e3638a,20.0,Male,New Michael,High,2024-05-13,1441.0900000000001,720.5450000000001,2,913.75,527.34,3,2023-05-22,2024-06-28,82770929-7072-4e16-9e50-9f797cb4bfe5,cce772ef-d348-45d9-86de-7539b004d466,Automotive,PayPal,Facebook,Share,Neutral,1.0,527.34
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2024-03-25,2023-10-24,bee741e4-06bb-42dc-aec8-1f46f1c6c042,c7c6fd17-1255-48fb-8c11-3697606c0296,Health & Beauty,Debit Card,Twitter,Like,Neutral,1.0,240.1
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2024-03-25,2024-05-04,bee741e4-06bb-42dc-aec8-1f46f1c6c042,a5455664-e5f3-4780-9928-298f32b22a47,Health & Beauty,Debit Card,Instagram,Comment,Neutral,1.0,240.1
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2024-03-25,2024-02-17,bee741e4-06bb-42dc-aec8-1f46f1c6c042,954602e4-ff27-42c4-b08e-0aa491599924,Health & Beauty,Debit Card,Instagram,Like,Neutral,1.0,240.1
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-07-03,2023-10-24,0b6aeade-745e-4ea7-bf67-d611199d2de8,c7c6fd17-1255-48fb-8c11-3697606c0296,Health & Beauty,Credit Card,Twitter,Like,Neutral,1.0,496.625
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-07-03,2024-05-04,0b6aeade-745e-4ea7-bf67-d611199d2de8,a5455664-e5f3-4780-9928-298f32b22a47,Health & Beauty,Credit Card,Instagram,Comment,Neutral,1.0,496.625
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-07-03,2024-02-17,0b6aeade-745e-4ea7-bf67-d611199d2de8,954602e4-ff27-42c4-b08e-0aa491599924,Health & Beauty,Credit Card,Instagram,Like,Neutral,1.0,496.625
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-10-30,2023-10-24,5599c5a7-fa9b-40b6-9860-08a744a2a017,c7c6fd17-1255-48fb-8c11-3697606c0296,Unknown,Bank Transfer,Twitter,Like,Neutral,1.0,910.57
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-10-30,2024-05-04,5599c5a7-fa9b-40b6-9860-08a744a2a017,a5455664-e5f3-4780-9928-298f32b22a47,Unknown,Bank Transfer,Instagram,Comment,Neutral,1.0,910.57
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-10-30,2024-02-17,5599c5a7-fa9b-40b6-9860-08a744a2a017,954602e4-ff27-42c4-b08e-0aa491599924,Unknown,Bank Transfer,Instagram,Like,Neutral,1.0,910.57
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-09-02,2023-10-24,bd4636a5-03e6-4cfa-9b33-aced34688ce6,c7c6fd17-1255-48fb-8c11-3697606c0296,Clothing,Bank Transfer,Twitter,Like,Neutral,1.0,222.74
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-09-02,2024-05-04,bd4636a5-03e6-4cfa-9b33-aced34688ce6,a5455664-e5f3-4780-9928-298f32b22a47,Clothing,Bank Transfer,Instagram,Comment,Neutral,1.0,222.74
473f3b1f-2e0e-40a6-8917-b3aac5296a01,66.0,Female,Monicaborough,High,2020-07-01,1870.035,467.50875,4,910.57,222.74,3,2023-09-02,2024-02-17,bd4636a5-03e6-4cfa-9b33-aced34688ce6,954602e4-ff27-42c4-b08e-0aa491599924,Clothing,Bank Transfer,Instagram,Like,Neutral,1.0,222.74
cc2f3ad5-feb0-4b90-a3b6-83cb5d2146eb,45.0,Female,Tammyshire,Unknown,2023-07-10,519.57,519.57,1,519.57,519.57,1,2023-09-01,2024-05-15,cc5f1c31-28a1-4355-a435-01ef9f3a4997,646b579d-16bf-407d-ba4c-86fd9127e88a,Automotive,Bank Transfer,Facebook,Like,Neutral,0.0,519.57
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2024-03-14,2023-08-02,18a7b5d1-9ae8-4c8e-b32c-5b1272470d4d,1edda598-f6db-4c22-a426-9450ecd88fd3,Automotive,Debit Card,Instagram,Comment,Positive,1.0,811.4
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2024-03-14,2024-03-18,18a7b5d1-9ae8-4c8e-b32c-5b1272470d4d,3a91e863-a058-48ba-9f3b-a1f3bb36274a,Automotive,Debit Card,Facebook,Share,Positive,1.0,811.4
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2022-09-11,2023-08-02,7a24c6b3-ec55-41ef-b72e-1f24460caab7,1edda598-f6db-4c22-a426-9450ecd88fd3,Health & Beauty,Bank Transfer,Instagram,Comment,Positive,1.0,71.42
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2022-09-11,2024-03-18,7a24c6b3-ec55-41ef-b72e-1f24460caab7,3a91e863-a058-48ba-9f3b-a1f3bb36274a,Health & Beauty,Bank Transfer,Facebook,Share,Positive,1.0,71.42
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2023-02-02,2023-08-02,dfaefbe2-1417-4a90-8a6c-ba398233f6d9,1edda598-f6db-4c22-a426-9450ecd88fd3,Health & Beauty,Debit Card,Instagram,Comment,Positive,1.0,380.49
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,18.0,Male,South Angelamouth,Low,2024-05-12,1263.31,421.1033333333333,3,811.4,71.42,2,2023-02-02,2024-03-18,dfaefbe2-1417-4a90-8a6c-ba398233f6d9,3a91e863-a058-48ba-9f3b-a1f3bb36274a,Health & Beauty,Debit Card,Facebook,Share,Positive,1.0,380.49
f1f60fef-30b2-4856-b97b-11bbc63e7048,45.0,Female,North Brendastad,Medium,2024-04-08,881.5699999999999,440.78499999999997,2,618.81,262.76,1,2024-02-23,2024-04-01,5d43573e-cfa4-4ff2-8b80-b9c314319b43,023f9a3e-3349-4aac-b078-1329bc33b8af,Automotive,Credit Card,Facebook,Like,Neutral,0.0,262.76
f1f60fef-30b2-4856-b97b-11bbc63e7048,45.0,Female,North Brendastad,Medium,2024-04-08,881.5699999999999,440.78499999999997,2,618.81,262.76,1,2022-11-03,2024-04-01,f3431bcc-1de6-4c9d-891d-0967129b6a72,023f9a3e-3349-4aac-b078-1329bc33b8af,Clothing,Bank Transfer,Facebook,Like,Neutral,0.0,618.81
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-01-18,2023-10-06,af2893ad-e74c-485d-8cf6-e1037728a8e0,39622755-9e00-4107-8ee1-5defd5a5dbab,Electronics,Credit Card,Twitter,Like,Neutral,1.0,484.48
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-01-18,2023-12-04,af2893ad-e74c-485d-8cf6-e1037728a8e0,4dfb5cb4-9403-42b0-bf85-f8f1a6079c89,Electronics,Credit Card,Facebook,Comment,Neutral,1.0,484.48
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-01-18,2023-10-21,af2893ad-e74c-485d-8cf6-e1037728a8e0,665416e8-8316-4ac9-ad51-a83f49c364c1,Electronics,Credit Card,Twitter,Share,Positive,1.0,484.48
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-01-18,2023-11-11,af2893ad-e74c-485d-8cf6-e1037728a8e0,205f6936-f13a-4c9c-88d9-67c93ecb2379,Electronics,Credit Card,Facebook,Comment,Very Negative,1.0,484.48
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-01-18,2023-11-24,af2893ad-e74c-485d-8cf6-e1037728a8e0,2439e092-e6c4-4c79-b65a-ae8738de2fcd,Electronics,Credit Card,Twitter,Like,Negative,1.0,484.48
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-05-06,2023-10-06,069e8ee7-d902-4b2f-9676-870b43c88802,39622755-9e00-4107-8ee1-5defd5a5dbab,Clothing,Debit Card,Twitter,Like,Neutral,1.0,990.11
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-05-06,2023-12-04,069e8ee7-d902-4b2f-9676-870b43c88802,4dfb5cb4-9403-42b0-bf85-f8f1a6079c89,Clothing,Debit Card,Facebook,Comment,Neutral,1.0,990.11
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-05-06,2023-10-21,069e8ee7-d902-4b2f-9676-870b43c88802,665416e8-8316-4ac9-ad51-a83f49c364c1,Clothing,Debit Card,Twitter,Share,Positive,1.0,990.11
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-05-06,2023-11-11,069e8ee7-d902-4b2f-9676-870b43c88802,205f6936-f13a-4c9c-88d9-67c93ecb2379,Clothing,Debit Card,Facebook,Comment,Very Negative,1.0,990.11
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2024-05-06,2023-11-24,069e8ee7-d902-4b2f-9676-870b43c88802,2439e092-e6c4-4c79-b65a-ae8738de2fcd,Clothing,Debit Card,Twitter,Like,Negative,1.0,990.11
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2022-12-12,2023-10-06,bbb31735-10e0-405a-8f39-c47df3cb5310,39622755-9e00-4107-8ee1-5defd5a5dbab,Clothing,PayPal,Twitter,Like,Neutral,1.0,496.625
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2022-12-12,2023-12-04,bbb31735-10e0-405a-8f39-c47df3cb5310,4dfb5cb4-9403-42b0-bf85-f8f1a6079c89,Clothing,PayPal,Facebook,Comment,Neutral,1.0,496.625
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2022-12-12,2023-10-21,bbb31735-10e0-405a-8f39-c47df3cb5310,665416e8-8316-4ac9-ad51-a83f49c364c1,Clothing,PayPal,Twitter,Share,Positive,1.0,496.625
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2022-12-12,2023-11-11,bbb31735-10e0-405a-8f39-c47df3cb5310,205f6936-f13a-4c9c-88d9-67c93ecb2379,Clothing,PayPal,Facebook,Comment,Very Negative,1.0,496.625
a7b667f7-d6c7-4fc6-b6d9-bcdeea32297c,67.0,Female,East Annaview,Medium,,1971.2150000000001,657.0716666666667,3,990.11,484.48,5,2022-12-12,2023-11-24,bbb31735-10e0-405a-8f39-c47df3cb5310,2439e092-e6c4-4c79-b65a-ae8738de2fcd,Clothing,PayPal,Twitter,Like,Negative,1.0,496.625
0e678ba1-7b5f-46aa-8b5a-6dc1190373be,60.0,Male,Port Tyler,High,2023-02-05,696.54,348.27,2,796.54,-100.0,1,2022-09-09,,eb179234-9502-4329-b9dc-412c05b6decf,1922795d-3fee-49ac-b432-b6bbf02326c7,Unknown,PayPal,Facebook,Comment,Neutral,0.0,796.54
0e678ba1-7b5f-46aa-8b5a-6dc1190373be,60.0,Male,Port Tyler,High,2023-02-05,696.54,348.27,2,796.54,-100.0,1,2023-03-01,,33ce68ea-42c4-48eb-8631-c8f611d2a330,1922795d-3fee-49ac-b432-b6bbf02326c7,Clothing,Debit Card,Facebook,Comment,Neutral,0.0,-100.0
8d58b37a-8c7a-4359-bc29-50d097b24de1,23.0,Female,North Reneeborough,Medium,2022-01-04,496.625,496.625,1,496.625,496.625,1,2023-02-10,2024-04-19,8abe2362-ff10-422e-ad0c-e708ffbb7102,890ad77d-e69b-4bb4-9b60-7d6ec0919ffa,Electronics,Bank Transfer,Instagram,Comment,Positive,0.0,496.625
a0a6e4bc-9637-42b4-875a-7ccc6ebf3b04,53.0,Female,Gwendolynton,Unknown,2022-07-04,376.41,376.41,1,376.41,376.41,1,2022-08-19,,83186d9a-7263-46b3-bfb6-e5d9f8e50108,c2bbdb82-9621-4f78-8d50-15af960c4a89,Home & Garden,PayPal,Twitter,Comment,Neutral,0.0,376.41
9800c7eb-9f32-4124-bb91-40c50fe2e85e,33.0,Female,Crystalport,Low,2021-04-08,308.68,308.68,1,308.68,308.68,1,2022-12-08,2024-03-10,b48123b6-eddc-4b5b-8d49-e2c9f7955c7c,377e79a8-6805-439c-8952-b1efeccaec43,Unknown,PayPal,Instagram,Comment,Neutral,0.0,308.68
71d8ab24-0827-437d-a3cb-0abf7a81061d,26.0,Male,North Francesland,High,2024-01-21,2596.555,519.3109999999999,5,830.18,186.9,1,2022-12-06,2023-08-28,ac2a2651-323b-4135-aa40-505f63a67603,6af1d8a5-e536-43e4-b5c0-bbc366cfb9ac,Clothing,Bank Transfer,Twitter,Share,Positive,1.0,319.28
71d8ab24-0827-437d-a3cb-0abf7a81061d,26.0,Male,North Francesland,High,2024-01-21,2596.555,519.3109999999999,5,830.18,186.9,1,2023-01-23,2023-08-28,ad403166-614c-46bf-b0c0-9a5602bf8157,6af1d8a5-e536-43e4-b5c0-bbc366cfb9ac,Clothing,PayPal,Twitter,Share,Positive,1.0,496.625
71d8ab24-0827-437d-a3cb-0abf7a81061d,26.0,Male,North Francesland,High,2024-01-21,2596.555,519.3109999999999,5,830.18,186.9,1,2023-12-17,2023-08-28,e085c661-1127-472f-87d4-2ecbc720d4a7,6af1d8a5-e536-43e4-b5c0-bbc366cfb9ac,Clothing,Credit Card,Twitter,Share,Positive,1.0,830.18
